* Slovenský Diceware slovník
* Inštrukcie pozri na https://www.starpass.site/blog/bezpecne-heslo-metodou-diceware
25415	aneta
25416	anjel
25421	anton
25422	aport
25423	astro
25424	atari
25425	atila
25426	atlas
25431	audio
25432	audit
25433	aurel
25434	autor
25435	babka
25436	bacil
25441	bager
25442	bahno
25443	bacha
25444	bajka
25445	bajku
25446	balet
25451	banda
25452	baran
25453	barel
25454	baret
25455	barka
25456	barla
25461	barma
25462	barmu
25463	barok
25464	batoh
25465	bavor
25466	bedro
25511	behom
25512	belga
25513	betka
25514	betku
25515	bicie
25516	bidet
25521	bieda
25522	bielo
25523	biely
25524	bingo
25525	bitie
25526	blaho
25531	blana
25532	blato
25533	blbec
25534	blbla
25535	blbli
25536	blblo
25541	blbne
25542	blbni
25543	blbol
25544	blesk
25545	blcha
25546	blond
25551	blues
25552	bobor
25553	bodaj
25554	bodec
25555	bodka
25556	bomba
25561	bonus
25562	borec
25563	boris
25564	borka
25565	botka
25566	brada
25611	bravo
25612	breza
25613	brloh
25614	bronz
25615	brzda
25616	bubli
25621	bubon
25622	budem
25623	budha
25624	bufet
25625	bujne
25626	buket
25631	bunda
25632	bunka
25633	buran
25634	burza
25635	butik
25636	bytie
25641	bytmi
25642	byvol
25643	celok
25644	cenne
25645	centi
25646	cesta
25651	cicka
25652	cider
25653	cieva
25654	cifra
25655	cirok
25656	cista
25661	citmi
25662	civil
25663	clona
25664	cmuky
25665	cukor
25666	cynik
26111	cyril
26112	darca
26113	darmo
26114	david
26115	debet
26116	debna
26121	decko
26122	dedko
26123	decht
26124	dekor
26125	delta
26126	denis
26131	denne
26132	depot
26133	detto
26134	detva
26135	detve
26136	devin
26141	diana
26142	dielo
26143	disko
26144	divan
26145	divne
26146	divno
26151	dlaba
26152	dlaha
26153	dobre
26154	dobro
26155	dogma
26156	dohad
26161	dohra
26162	dojem
26163	domky
26164	domov
26165	donor
26166	dopad
26211	dopis
26212	dopyt
26213	doraz
26214	dorka
26215	dorku
26216	dosah
26221	doska
26222	dotaz
26223	dotyk
26224	dovoz
26225	dozor
26226	draho
26231	draky
26232	dravo
26233	drdol
26234	drene
26235	drevo
26236	drhla
26241	drhli
26242	drhlo
26243	drhne
26244	drhni
26245	drhol
26246	driek
26251	drina
26252	drink
26253	drozd
26254	drsne
26255	drsno
26256	drtia
26261	drtil
26262	druhe
26263	dukla
26264	dunaj
26265	dupaj
26266	dupot
26311	dural
26312	durch
26313	dusno
26314	dvaja
26315	dvere
26316	dvoch
26321	dvoma
26322	dvomi
26323	edita
26324	efekt
26325	egypt
26326	elita
26331	elkou
26332	email
26333	epoch
26334	erika
26335	ester
26336	etela
26341	etika
26342	eugen
26343	extra
26344	facka
26345	fajka
26346	fajne
26351	farad
26352	farba
26353	farma
26354	fatra
26355	fauna
26356	fedor
26361	fenka
26362	fenke
26363	fenyl
26364	ferko
26365	ferom
26366	ferov
26411	fiala
26412	fifik
26413	fikus
26414	filip
26415	finka
26416	finke
26421	finku
26422	finta
26423	firma
26424	fjord
26425	flirt
26426	flora
26431	flore
26432	floru
26433	flota
26434	forma
26435	fotka
26436	frkan
26441	frkot
26442	frmol
26443	fujha
26444	fyzik
26445	gagot
26446	galop
26451	gangy
26452	garda
26453	garde
26454	gazda
26455	gejza
26456	gerta
26461	gerty
26462	gesto
26463	gitku
26464	goral
26465	grogy
26466	gumka
26511	gyros
26512	hadik
26513	hahot
26514	haiti
26515	hajaj
26516	hajda
26521	hajde
26522	hajdy
26523	haluz
26524	hanba
26525	hanka
26526	hanke
26531	hanku
26532	hanky
26533	harfa
26534	havko
26535	helga
26536	helge
26541	helku
26542	herec
26543	hilda
26544	hlava
26545	hlien
26546	hlina
26551	hliva
26552	hltan
26553	hmiel
26554	hmota
26555	hneda
26556	hnula
26561	hobby
26562	hodne
26563	hodny
26564	hojne
26565	hojno
26566	hojoj
26611	hokej
26612	holub
26613	honba
26614	hopsa
26615	horec
26616	horko
26621	horna
26622	horne
26623	hornu
26624	horor
26625	hoste
26626	hosti
26631	hotel
26632	hovor
26633	hrabu
26634	hraby
26635	hrada
26636	hrach
26641	hrana
26642	hravo
26643	hrdlo
26644	hrdza
26645	hreje
26646	hrkot
26651	hrnie
26652	hroch
26653	hrota
26654	hrtan
26655	hrubo
26656	hruda
26661	hubka
26662	hudba
26663	hujuj
26664	hukot
26665	humor
26666	humus
31111	hurka
31112	husie
31113	husiu
31114	husle
31115	husom
31116	husti
31121	husto
31122	hybaj
31123	hydra
31124	hyena
31125	hymna
31126	chaos
31131	chata
31132	chips
31133	chlad
31134	chlap
31135	chmat
31136	choro
31141	chren
31142	chudo
31143	chute
31144	chvat
31145	chyba
31146	ideme
31151	idete
31152	idyla
31153	ihaha
31154	ihlan
31155	ikier
31156	ikona
31161	ilava
31162	ilave
31163	ilavu
31164	imelo
31165	index
31166	india
31211	indka
31212	indmi
31213	irena
31214	irina
31215	iskra
31216	ivana
31221	iveta
31222	ivica
31223	iviet
31224	ivona
31225	jadro
31226	jajaj
31231	jakub
31232	jamka
31233	janka
31234	janko
31235	janov
31236	japan
31241	jarka
31242	jarko
31243	jarok
31244	jasle
31245	jasno
31246	jasot
31251	jatka
31252	javor
31253	jazda
31254	jazdi
31255	jazva
31256	jazyk
31261	jeden
31262	jedlo
31263	jedna
31264	jedno
31265	jedny
31266	jemen
31311	jemne
31312	jemno
31313	jojoj
31314	joule
31315	jozef
31316	jujuj
31321	junec
31322	juraj
31323	jurov
31324	kader
31325	kadet
31326	kahan
31331	kajak
31332	kajka
31333	kakao
31334	kamil
31335	kance
31336	kanec
31341	kapia
31342	kapor
31343	kappa
31344	kaput
31345	karma
31346	karol
31351	karta
31352	katar
31353	katka
31354	katke
31355	katku
31356	katky
31361	katou
31362	kauza
31363	kdeby
31364	kdesi
31365	kebab
31366	kefka
31411	kiosk
31412	klaun
31413	klika
31414	klzko
31415	kniha
31416	koala
31421	kobka
31422	kobra
31423	kocka
31424	kojot
31425	kokos
31426	kolmo
31431	kolok
31432	kolos
31433	komik
31434	kompa
31435	kongo
31436	konto
31441	kopec
31442	koral
31443	korba
31444	korok
31445	korzo
31446	kotly
31451	kotol
31452	kotva
31453	kozla
31454	kozol
31455	kozub
31456	krach
31461	krava
31462	kreol
31463	krhla
31464	krhly
31465	krimi
31466	krpec
31511	krtko
31512	krute
31513	krvne
31514	krysa
31515	ktosi
31516	kufor
31521	kukla
31522	kukuk
31523	kulma
31524	kupec
31525	kutil
31526	kuvik
31531	kvark
31532	kvart
31533	kyjev
31534	kytka
31535	labka
31536	lacne
31541	lacno
31542	lalok
31543	lampa
31544	lanko
31545	lapaj
31546	larva
31551	laser
31552	latex
31553	latin
31554	latka
31555	laura
31556	lebka
31561	ledva
31562	lejak
31563	lejte
31564	lekno
31565	lemur
31566	lenin
31611	lenka
31612	lenou
31613	leona
31614	leone
31615	lepok
31616	lepra
31621	letka
31622	letmo
31623	lezec
31624	libra
31625	ligot
31626	limit
31631	linda
31632	linka
31633	liter
31634	litva
31635	livia
31636	logik
31641	lojza
31642	lopta
31643	losos
31644	lotor
31645	lotus
31646	lovec
31651	lucia
31652	lucka
31653	lucku
31654	lucky
31655	lujza
31656	lumen
31661	luter
31662	luxus
31663	lymfa
31664	maces
31665	macko
31666	madam
32111	madle
32112	madlo
32113	mafia
32114	magda
32115	magde
32116	magdu
32121	magma
32122	majer
32123	majka
32124	majku
32125	majme
32126	major
32131	majte
32132	makro
32133	malta
32134	mambo
32135	mamin
32136	mamka
32141	mamut
32142	mango
32143	mapka
32144	marec
32145	marek
32146	margo
32151	marou
32152	marta
32153	marte
32154	maser
32155	maska
32156	masky
32161	maslo
32162	matej
32163	mates
32164	matka
32165	matne
32166	maxim
32211	media
32212	medik
32213	medzi
32214	menej
32215	mesto
32216	meter
32221	metla
32222	metod
32223	metro
32224	metyl
32225	miech
32226	miera
32231	miezd
32232	mikro
32233	milan
32234	milka
32235	milku
32236	mirka
32241	mirko
32242	misia
32243	misie
32244	miska
32245	misky
32246	mlada
32251	mnoho
32252	mobil
32253	mocne
32254	model
32255	modem
32256	modra
32261	modro
32262	modul
32263	mojej
32264	mojim
32265	mojom
32266	mojou
32311	mokro
32312	molet
32313	moped
32314	morka
32315	motel
32316	motor
32321	motto
32322	mozog
32323	mrazy
32324	mrkva
32325	mrzko
32326	mudrc
32331	mucha
32332	mulat
32333	mulec
32334	multi
32335	mydlo
32336	mylne
32341	myrha
32342	myrta
32343	mytie
32344	nabok
32345	nadar
32346	nadol
32351	nafta
32352	nahor
32353	nanuk
32354	nazad
32355	nazvi
32356	nebes
32361	nebol
32362	necti
32363	neduh
32364	neide
32365	nejak
32366	nejdi
32411	nekyp
32412	nelej
32413	nemec
32414	nemka
32415	nemoc
32416	nemrz
32421	nepar
32422	nerev
32423	nerez
32424	nesip
32425	neska
32426	nesyr
32431	neter
32432	netrp
32433	netto
32434	never
32435	nezob
32436	nezvi
32441	nieje
32442	niesu
32443	nieto
32444	nijak
32445	nikam
32446	nikde
32451	nikdy
32452	nikel
32453	nikol
32454	nikto
32455	nitka
32456	nitmi
32461	nitra
32462	norka
32463	norma
32464	nosne
32465	notes
32466	nugat
32511	nutne
32512	nylon
32513	nymfa
32514	obaja
32515	obava
32516	obdiv
32521	obeta
32522	objal
32523	objav
32524	oblak
32525	oblek
32526	oblet
32531	obnos
32532	oboch
32533	oboje
32534	oboma
32535	obrat
32536	obraz
32541	obria
32542	obrie
32543	obrus
32544	obrys
32545	obsah
32546	obtok
32551	obvod
32552	obzor
32553	ocino
32554	ockov
32555	octan
32556	octom
32561	odbeh
32562	odber
32563	odboj
32564	odbor
32565	odbyt
32566	odhad
32611	odkaz
32612	odkop
32613	odlet
32614	odlev
32615	odliv
32616	odoka
32621	odpad
32622	odpal
32623	odpar
32624	odpis
32625	odpor
32626	odraz
32631	odsek
32632	odsun
32633	odtok
32634	odtrp
32635	odvar
32636	odvod
32641	odvoz
32642	odych
32643	ofina
32644	ohlas
32645	ohrej
32646	ohrev
32651	ohryz
32652	okate
32653	okato
32654	oklam
32655	okolo
32656	okraj
32661	okrem
32662	okres
32663	okruh
32664	oliva
32665	olovo
32666	olymp
33111	omega
33112	onako
33113	onoho
33114	onomu
33115	opaly
33116	opcia
33121	opera
33122	opica
33123	opona
33124	opora
33125	optik
33126	opuch
33131	orava
33132	orbit
33133	orgia
33134	orgie
33135	osada
33136	osaka
33141	osebe
33142	osiel
33143	osivo
33144	oskar
33145	osoba
33146	ostro
33151	otcov
33152	otlak
33153	otras
33154	otrok
33155	otvor
33156	oviec
33161	oznam
33162	ozvuk
33163	packa
33164	pajta
33165	paket
33166	palec
33211	palma
33212	panda
33213	pande
33214	pandy
33215	panel
33216	panna
33221	panva
33222	parna
33223	pasca
33224	pasta
33225	pauza
33226	pauzy
33231	pavol
33232	pecou
33233	peklo
33234	pekne
33235	perie
33236	perla
33241	peter
33242	petra
33243	pevne
33244	pevno
33245	piano
33246	piaty
33251	piest
33252	picha
33253	pilne
33254	pitie
33255	pitva
33256	pivko
33261	pixel
33262	pizza
33263	plast
33264	plave
33265	plaza
33266	plece
33311	plech
33312	pleso
33313	plota
33314	pluha
33315	pluje
33316	pluto
33321	pobyt
33322	pocit
33323	pocta
33324	podla
33325	pohan
33326	pohon
33331	pohov
33332	pohyb
33333	pojem
33334	poker
33335	pokoj
33336	pokor
33341	pokrm
33342	pokus
33343	pokyn
33344	polka
33345	polyp
33346	pomoc
33351	pompa
33352	ponad
33353	pones
33354	ponor
33355	ponuk
33356	popis
33361	popol
33362	popri
33363	porez
33364	posed
33365	pospi
33366	posun
33411	posuv
33412	posyp
33413	potme
33414	potok
33415	potri
33416	potrp
33421	povar
33422	povel
33423	povyk
33424	pozor
33425	praha
33426	prach
33431	prasa
33432	prask
33433	preto
33434	princ
33435	prior
33436	prius
33441	proso
33442	proti
33443	prsia
33444	prvok
33445	pudel
33446	pukot
33451	pumpa
33452	pupok
33453	pusta
33454	pusti
33455	pytle
33456	rabat
33461	radar
33462	radca
33463	radim
33464	rajec
33465	rakva
33466	rampa
33511	ranne
33512	rasca
33513	ratan
33514	ratio
33515	razba
33516	razia
33521	rebel
33522	rebro
33523	rehni
33524	rehot
33525	reiki
33526	relax
33531	renta
33532	repka
33533	reuma
33534	revme
33535	revte
33536	rezba
33541	rezne
33542	riasa
33543	rieka
33544	rifle
33545	rival
33546	robot
33551	rodeo
33552	rodit
33553	rodne
33554	rodos
33555	rolka
33556	roman
33561	rotor
33562	rovno
33563	rozbi
33564	rozum
33565	rubla
33566	ruble
33611	rudne
33612	rudno
33613	ruina
33614	rumba
33615	rumom
33616	rumun
33621	runda
33622	rundu
33623	rusko
33624	rusky
33625	rybka
33626	rydlo
33631	sadlo
33632	sadza
33633	salto
33634	salut
33635	samba
33636	samec
33641	samit
33642	santa
33643	saska
33644	sasku
33645	satan
33646	sauna
33651	seans
33652	sebec
33653	sebou
33654	sedan
33655	sedem
33656	sedlo
33661	seina
33662	sejba
33663	sekta
33664	senec
33665	senna
33666	senza
34111	sever
34112	sfinx
34113	schod
34114	siaha
34115	silne
34116	silno
34121	silon
34122	silva
34123	silvu
34124	simka
34125	simon
34126	singl
34131	sinus
34132	sipot
34133	sirup
34134	sitko
34135	sitno
34136	skala
34141	skalp
34142	skaut
34143	skica
34144	sklad
34145	sklep
34146	sklon
34151	skoba
34152	skoro
34153	slabo
34154	slajd
34155	slama
34156	slang
34161	slano
34162	slava
34163	slina
34164	sliza
34165	slnko
34166	sloni
34211	slovo
34212	sluha
34213	sluch
34214	smejo
34215	smelo
34216	smola
34221	smrad
34222	smrek
34223	snaha
34224	socha
34225	sokol
34226	sonda
34231	sonet
34232	sopka
34233	sotva
34234	splav
34235	spolu
34236	spona
34241	spoza
34242	sprej
34243	srbka
34244	srdce
34245	srnec
34246	srnka
34251	stano
34252	staro
34253	steak
34254	stena
34255	stisk
34256	stopa
34261	story
34262	stred
34263	streh
34264	stres
34265	stret
34266	strih
34311	stroj
34312	strom
34313	strop
34314	stuha
34315	sudca
34316	sufix
34321	sucho
34322	sumec
34323	super
34324	sused
34325	svoje
34326	svoji
34331	svoju
34332	tabak
34333	tablo
34334	tajne
34335	takto
34336	tamto
34341	tanec
34342	tango
34343	tatko
34344	tatra
34345	tatry
34346	tebou
34351	tehla
34352	tejto
34353	telka
34354	temne
34355	tempo
34356	tenis
34361	tenko
34362	tenor
34363	tento
34364	teplo
34365	tepna
34366	teraz
34411	terka
34412	terno
34413	tesar
34414	tesla
34415	tesno
34416	texas
34421	tchor
34422	tibet
34423	tibor
34424	tieto
34425	tiger
34426	ticho
34431	tikot
34432	tilda
34433	tinka
34434	tinku
34435	titan
34436	titul
34441	tlapa
34442	tlkot
34443	tmava
34444	tmavo
34445	tohto
34446	tokio
34451	toner
34452	torta
34453	tovar
34454	traja
34455	trans
34456	trasa
34461	treba
34462	trema
34463	trend
34464	tresk
34465	trest
34466	triko
34511	troch
34512	troje
34513	troma
34514	trpko
34515	trpne
34516	tucet
34521	tunel
34522	tunis
34523	tupec
34524	turek
34525	turka
34526	tuzex
34531	tvoja
34532	tvoje
34533	tvoji
34534	tvoju
34535	tvrda
34536	tvrde
34541	tvrdo
34542	tyran
34543	ubije
34544	ubral
34545	udupe
34546	uhlie
34551	uhraj
34552	uhral
34553	uisti
34554	ulita
34555	umele
34556	umelo
34561	uncia
34562	uncie
34563	unciu
34564	uspor
34565	vafle
34566	vajce
34611	vajda
34612	vajec
34613	valce
34614	valec
34615	valne
34616	vdova
34621	vecne
34622	vedec
34623	verne
34624	verte
34625	veslo
34626	vesta
34631	vetva
34632	vezuv
34633	vchod
34634	video
34635	vidno
34636	viera
34641	vilka
34642	vilma
34643	vinea
34644	vinyl
34645	vitaj
34646	vivat
34651	vjazd
34652	vklad
34653	vlada
34654	vlady
34655	vlaha
34656	vlani
34661	vlhko
34662	vlnka
34663	vodca
34664	vodka
34665	vodne
34666	vojak
35111	vojdi
35112	volne
35113	vonku
35114	vonne
35115	vozne
35116	vplyv
35121	vpred
35122	vrana
35123	vrece
35124	vrelo
35125	vrtmi
35126	vstup
35131	vtedy
35132	vydaj
35133	vydra
35134	vykyp
35135	vynor
35136	vypar
35141	vyrev
35142	vyspi
35143	vytrp
35144	vyzia
35145	vyzie
35146	vyziu
35151	vyzob
35152	vzadu
35153	vzdor
35154	vzlet
35155	vznet
35156	vznik
35161	yetti
35162	zabor
35163	zadne
35164	zadom
35165	zahrm
35166	zajac
35211	zajko
35212	zamat
35213	zamer
35214	zamor
35215	zamrz
35216	zaspi
35221	zasyp
35222	zboku
35223	zbroj
35224	zdena
35225	zdeno
35226	zdola
35231	zdroj
35232	zebra
35233	zeler
35234	zeman
35235	zenit
35236	zetor
35241	zhoda
35242	zhora
35243	zinok
35244	zisky
35245	zisti
35246	zjazd
35251	zlato
35252	zlaty
35253	zliav
35254	zloba
35255	zloty
35256	zmena
35261	zmier
35262	zmies
35263	znova
35264	znovu
35265	zobor
35266	zorka
35311	zosun
35312	zosuv
35313	zrada
35314	zrele
35315	zrete
35316	zrnko
35321	zuzka
35322	zuzke
35323	zuzku
35324	zvrat
35325	abakus
35326	absint
35331	adresa
35332	adries
35333	adriou
35334	advent
35335	afrika
35336	agenda
35341	agnesa
35342	ahojko
35343	ahojte
35344	achtak
35345	aikido
35346	airbag
35351	airbus
35352	ajajaj
35353	alaska
35354	alenka
35355	alexom
35356	alexov
35361	alfonz
35362	alobal
35363	alpsky
35364	amanda
35365	amulet
35366	andrea
35411	andrej
35412	angela
35413	anketa
35414	anonym
35415	antika
35416	apatia
35421	apetit
35422	aplauz
35423	apropo
35424	arabka
35425	arabky
35426	arabmi
35431	arabom
35432	arabov
35433	arnold
35434	asfalt
35435	aspekt
35436	august
35441	aukcia
35442	aurora
35443	auroru
35444	azbest
35445	azbuka
35446	azimut
35451	babeta
35452	babete
35453	babetu
35454	babety
35455	babkin
35456	babsky
35461	bagdad
35462	bageta
35463	bahien
35464	bachor
35465	balada
35466	balvan
35511	balzam
35512	bambus
35513	banket
35514	barbar
35515	barbie
35516	barman
35521	baroko
35522	barter
35523	bataty
35524	bavlna
35525	beckov
35526	bedier
35531	beloch
35532	berlin
35533	beseda
35534	biblia
35535	biceps
35536	biedne
35541	biedny
35542	biolit
35543	biotop
35544	biskup
35545	bistro
35546	biznis
35551	blanka
35552	blbnem
35553	blesky
35554	bludne
35555	bocian
35556	bohate
35561	bohato
35562	bohove
35563	bohovo
35564	bohvie
35565	bojkot
35566	bojler
35611	bojova
35612	bojove
35613	bojovo
35614	bolero
35615	bonita
35616	bonzuj
35621	bordel
35622	boxami
35623	boxeri
35624	bratov
35625	brezno
35626	brezov
35631	britva
35632	broker
35633	brucho
35634	brunet
35635	brusno
35636	brutto
35641	bububu
35642	budeme
35643	budete
35644	budova
35645	buchot
35646	buchta
35651	buldog
35652	bulhar
35653	bunker
35654	burina
35655	buzola
35656	celkom
35661	cement
35662	cenina
35663	cenove
35664	cenovo
35665	center
35666	centmi
36111	cenzor
36112	cesnak
36113	cestne
36114	cievka
36115	cigara
36116	cikcak
36121	cingot
36122	cirkev
36123	cirkus
36124	cirkvi
36125	citera
36126	citove
36131	citovo
36132	citrus
36133	corpus
36134	ctibor
36135	cuckaj
36136	cuketa
36141	cukina
36142	cunami
36143	cvakot
36144	cverna
36145	cvikla
36146	cyklus
36151	cyprus
36152	dabing
36153	dagmar
36154	dajboh
36155	dakedy
36156	dakoho
36161	dakomu
36162	dalila
36163	daniar
36164	danica
36165	daniel
36166	darina
36211	darwin
36212	dbanie
36213	debata
36214	debien
36215	deciek
36216	dectvo
36221	dedina
36222	defekt
36223	dejiny
36224	dejove
36225	dejovo
36226	dekolt
36231	delene
36232	deleno
36233	denisa
36234	design
36235	desina
36236	desinu
36241	desivo
36242	detail
36243	detsky
36244	devina
36245	devine
36246	dezert
36251	diabla
36252	diabol
36253	dianie
36254	dielce
36255	dielec
36256	dielik
36261	dielko
36262	dielmi
36263	dielny
36264	dielok
36265	dierka
36266	dierny
36311	diesel
36312	dievka
36313	dilema
36314	diplom
36315	diviak
36316	divina
36321	divoch
36322	divoko
36323	dizajn
36324	dneska
36325	dobove
36326	dobovo
36331	docent
36332	dodnes
36333	dogiem
36334	dohoda
36335	dohola
36336	dohora
36341	dohrab
36342	doista
36343	dokedy
36344	doklad
36345	dokola
36346	dokopy
36351	doktor
36352	dolina
36353	domino
36354	donaha
36355	doplna
36356	dorast
36361	dorota
36362	dosial
36363	doskok
36364	doslov
36365	dospev
36366	dospim
36411	dostih
36412	dotuha
36413	dotvor
36414	dovrav
36415	dozadu
36416	dozvuk
36421	dravce
36422	dravec
36423	drhnem
36424	drobec
36425	drobky
36426	dududu
36431	duplex
36432	duseno
36433	dusivo
36434	dutina
36435	dvermi
36436	dvesto
36441	dvojka
36442	dvojmo
36443	dvorte
36444	dychti
36445	dymovo
36446	dynamo
36451	edmund
36452	eduard
36453	egypta
36454	elenka
36455	elipsa
36456	elitne
36461	emisia
36462	entita
36463	epicky
36464	ernest
36465	erotik
36466	eskont
36511	estera
36512	etanol
36513	etelka
36514	eticky
36515	exodus
36516	expert
36521	export
36522	expres
36523	faktmi
36524	faktor
36525	fantom
36526	fariem
36531	farsky
36532	fazeta
36533	ferkom
36534	ferova
36535	fialka
36536	fiasko
36541	fiatka
36542	fikcia
36543	filipa
36544	filter
36545	firiem
36546	fitnes
36551	flauta
36552	flegma
36553	fondue
36554	foriem
36555	fosfor
36556	fotela
36561	frajer
36562	franko
36563	fresko
36564	fretka
36565	fujara
36566	futbal
36611	fyzika
36612	gabika
36613	gabike
36614	gabiku
36615	galiba
36616	gangom
36621	garant
36622	gastro
36623	gauner
36624	gazela
36625	geodet
36626	gepard
36631	gerila
36632	gigant
36633	gitara
36634	gizela
36635	gloria
36636	gorila
36641	gospel
36642	gotika
36643	grafik
36644	grafit
36645	gregor
36646	grizly
36651	hadica
36652	halier
36653	handra
36654	hapruj
36655	harpia
36656	havran
36661	hazard
36662	helena
36663	hercov
36664	herpes
36665	hihihi
36666	hindka
41111	hladko
41112	hlasno
41113	hlavaj
41114	hlavne
41115	hlbina
41116	hlboko
41121	hlucho
41122	hmatmi
41123	hmotne
41124	hmotno
41125	hnanie
41126	hniezd
41131	hnusne
41132	hnutie
41133	hocako
41134	hockam
41135	hockde
41136	hockto
41141	hodina
41142	hodiny
41143	holuby
41144	honieb
41145	hostel
41146	hostia
41151	hotela
41152	hotovo
41153	hradba
41154	hradec
41155	hradlo
41156	hranie
41161	hranol
41162	hrbato
41163	hrbole
41164	hrejem
41165	hrejme
41166	hrejte
41211	hriate
41212	hriaty
41213	hriech
41214	hrniec
41215	hrniem
41216	hrobka
41221	hrocha
41222	hronec
41223	hrotmi
41224	hrozba
41225	hrozno
41226	hubert
41231	hubica
41232	huhnem
41233	huhuhu
41234	hujbuj
41235	hundre
41236	hurhaj
41241	husita
41242	hviezd
41243	hybrid
41244	hydina
41245	hyenia
41246	hymnom
41251	hymnus
41252	chacha
41253	chalan
41254	chalva
41255	chatka
41256	cheche
41261	chichi
41262	chipsy
41263	chleba
41264	chlieb
41265	chliev
41266	chobot
41311	chodba
41312	chodec
41313	chocho
41314	chrbta
41315	chrbtu
41316	chutne
41321	chveje
41322	chvost
41323	chybne
41324	chytro
41325	ideove
41326	ideovo
41331	idylka
41332	igelit
41333	igorom
41334	igorov
41335	ihlica
41336	ikonka
41341	imanie
41342	import
41343	impulz
41344	imrich
41345	inform
41346	ingrid
41351	inkaso
41352	inovec
41353	inovuj
41354	irenka
41355	island
41356	istime
41361	istina
41362	istite
41363	istota
41364	italka
41365	italky
41366	ivanka
41411	izabel
41412	izidor
41413	izotop
41414	izrael
41415	jablko
41416	jadier
41421	jadran
41422	jahoda
41423	jachta
41424	jankom
41425	jankov
41426	janovo
41431	jarmok
41432	jasavo
41433	jasiel
41434	jazdec
41435	jazero
41436	jazier
41441	jazvec
41442	jedine
41443	jednak
41444	jednej
41445	jednou
41446	jehova
41451	jogurt
41452	jojkaj
41453	jojkal
41454	jojoba
41455	joulov
41456	kabala
41461	kabela
41462	kachle
41463	kakadu
41464	kaktus
41465	kalich
41466	kamera
41511	kamier
41512	kanada
41513	kapela
41514	kapota
41515	karafa
41516	karate
41521	kariet
41522	karina
41523	kasino
41524	katkou
41525	kaucia
41526	kaukaz
41531	kazeta
41532	kdekto
41533	kedysi
41534	kelvin
41535	kiahne
41536	kladka
41541	kladno
41542	klamte
41543	klapka
41544	klasik
41545	klenba
41546	klenot
41551	kliaty
41552	klient
41553	klimax
41554	klinec
41555	klokan
41556	kobalt
41561	kobyla
41562	kofola
41563	kohosi
41564	kojoty
41565	koketa
41566	kokpit
41611	kolaps
41612	koleda
41613	kolega
41614	koleno
41615	koleso
41616	koliba
41621	kolien
41622	koltmi
41623	komika
41624	komoda
41625	komodu
41626	komora
41631	komory
41632	kompas
41633	koncom
41634	kondom
41635	kondor
41636	koniar
41641	koniec
41642	kontra
41643	konvoj
41644	konzum
41645	kopyto
41646	korpus
41651	koruna
41652	koryto
41653	korzet
41654	kosovo
41655	kostol
41656	kostra
41661	kovboj
41662	kovovo
41663	kozmos
41664	kozuba
41665	krabia
41666	krabie
42111	krabiu
42112	krajan
42113	krajec
42114	krajka
42115	krajke
42116	krajku
42121	krajky
42122	kredit
42123	krehko
42124	kresba
42125	kreslo
42126	krieda
42131	kritik
42132	krivda
42133	krivdi
42134	krivka
42135	krotko
42136	krpato
42141	krstmi
42142	krtkov
42143	krtkuj
42144	krvavo
42145	krypta
42146	krytie
42151	krytmi
42152	ksicht
42153	ktovie
42154	kulisa
42155	kupola
42156	kurivo
42161	kurzor
42162	kusami
42163	kuskus
42164	kvapka
42165	kvaple
42166	kvarta
42211	kvarto
42212	kvazar
42213	kvinta
42214	kysele
42215	kysnem
42216	kytica
42221	kytinu
42222	laicky
42223	lakuje
42224	lamela
42225	laptop
42226	latino
42231	lavica
42232	lehota
42233	lejeme
42234	lejete
42235	lekcia
42236	lektor
42241	levova
42242	liatie
42243	libido
42244	libier
42245	lienka
42246	lieska
42251	lievik
42252	liptov
42253	listmi
42254	lobing
42255	lodiar
42256	logika
42261	lopata
42262	luckou
42263	luster
42264	madona
42265	madrid
42266	magdou
42311	magnet
42312	macher
42313	maketa
42314	maliar
42315	malina
42316	maniak
42321	mantra
42322	marcel
42323	marika
42324	marike
42325	mariku
42326	markus
42331	maroko
42332	martin
42333	masera
42334	maseri
42335	maskot
42336	masove
42341	mastif
42342	mastne
42343	matica
42344	matkin
42345	matrac
42346	matrix
42351	mazivo
42352	mesiac
42353	meteor
42354	mexico
42355	miazga
42356	mienka
42361	mierka
42362	miermi
42363	mierny
42364	miesto
42365	mihihi
42366	michal
42411	milada
42412	milena
42413	milica
42414	milota
42415	mimika
42416	minule
42421	mirovi
42422	mister
42423	mizina
42424	mizivo
42425	mlieko
42426	mojich
42431	mojimi
42432	mojkaj
42433	moment
42434	mongol
42435	monika
42436	morava
42441	moriak
42442	moskva
42443	motyka
42444	mozole
42445	mramor
42446	mravec
42451	mravne
42452	mrazmi
42453	mrazom
42454	mrzute
42455	mrzuto
42456	murivo
42461	muzika
42462	myjava
42463	naboku
42464	naboso
42465	nadlho
42466	nadpis
42511	nahato
42512	nahlas
42513	naholo
42514	nahota
42515	nahrab
42516	nahrej
42521	naisto
42522	naivka
42523	naivne
42524	najprv
42525	nakedy
42526	naklop
42531	nanovo
42532	naopak
42533	naozaj
42534	napalm
42535	naplno
42536	napoly
42541	napred
42542	narcis
42543	naruby
42544	narval
42545	nasilu
42546	naskrz
42551	naspor
42552	natruc
42553	natuho
42554	naveky
42555	naviac
42556	navlas
42561	navrch
42562	nazdar
42563	naznak
42564	nealko
